transaction_id,product_id,seller_id,buyer_id,transaction_date,selling_price,final_price,discount_rate,status,location,payment_method
T000276,P006382,U002837,U000561,2021-06-11 00:00:00,380,360,5.26,已完成,食堂,微信
T000277,P000397,U002411,U000187,2021-12-04 00:00:00,1740,1640,5.75,已取消,宿舍楼下,支付宝
T000278,P001061,U001750,U002105,2021-03-17 00:00:00,2190,1980,9.59,已完成,快递站,支付宝
T000279,P000049,U002445,U001466,2023-09-05 00:00:00,130,130,0.0,已完成,快递站,现金
T000280,P004116,U001550,U000832,2022-04-04 00:00:00,380,350,7.89,已完成,快递站,银行卡
T000281,P001503,U000531,U001392,2023-11-10 00:00:00,40,40,0.0,已完成,线上交易,微信
T000282,P000382,U000278,U001305,2022-09-07 00:00:00,130,130,0.0,已取消,快递站,现金
T000283,P006581,U002327,U001969,2022-08-01 00:00:00,170,170,0.0,已取消,体育馆,微信
T000284,P004823,U002503,U001208,2020-11-12 00:00:00,90,80,11.11,已完成,食堂,银行卡
T000285,P003316,U002939,U000341,2023-10-17 00:00:00,250,230,8.0,已完成,宿舍楼下,银行卡
T000286,P000549,U001851,U002320,2021-10-28 00:00:00,400,380,5.0,已完成,校门口,现金
T000287,P006468,U002046,U000272,2022-01-31 00:00:00,70,70,0.0,已完成,快递站,银行卡
T000288,P004578,U002061,U001878,2021-12-21 00:00:00,200,190,5.0,已完成,教学楼,现金
T000289,P006239,U001146,U002729,2020-10-23 00:00:00,40,40,0.0,已取消,校门口,微信
T000290,P000961,U002938,U002734,2023-05-04 00:00:00,90,80,11.11,已完成,校门口,现金
T000291,P001665,U001927,U000893,2024-01-19 00:00:00,20,20,0.0,已完成,快递站,银行卡
T000292,P001447,U001205,U000801,2024-06-23 00:00:00,40,40,0.0,退款中,体育馆,微信
T000293,P007374,U001525,U002840,2023-01-06 00:00:00,50,50,0.0,已完成,快递站,微信
T000294,P004869,U002569,U001975,2024-06-09 00:00:00,240,230,4.17,已完成,体育馆,现金
T000295,P004864,U000429,U000540,2023-03-26 00:00:00,170,170,0.0,已取消,图书馆门口,现金
T000296,P000081,U002721,U000938,2024-05-15 00:00:00,320,300,6.25,已完成,教学楼,微信
T000297,P005684,U002671,U000429,2022-01-23 00:00:00,170,150,11.76,已完成,食堂,支付宝
T000298,P000783,U002061,U001801,2023-03-26 00:00:00,240,220,8.33,已完成,快递站,银行卡
T000299,P000578,U000353,U001459,2022-10-12 00:00:00,80,80,0.0,已完成,体育馆,支付宝
T000300,P001857,U002494,U001651,2023-07-20 00:00:00,390,360,7.69,已完成,快递站,微信
T000301,P005178,U001610,U000920,2023-09-10 00:00:00,160,160,0.0,已完成,教学楼,银行卡
T000302,P003247,U001757,U001958,2021-06-12 00:00:00,100,100,0.0,已完成,线上交易,支付宝
T000303,P004653,U000191,U002896,2024-02-11 00:00:00,390,360,7.69,已完成,快递站,银行卡
T000304,P006211,U001478,U000333,2022-02-12 00:00:00,220,200,9.09,已完成,线上交易,支付宝
T000305,P003430,U002198,U001211,2024-06-27 00:00:00,150,150,0.0,已完成,体育馆,支付宝
T000306,P002760,U000671,U001559,2023-10-17 00:00:00,290,280,3.45,已完成,体育馆,支付宝
T000307,P006183,U002567,U001553,2023-11-08 00:00:00,420,390,7.14,已完成,线上交易,微信
T000308,P001614,U000349,U002758,2023-09-30 00:00:00,80,70,12.5,已完成,食堂,支付宝
T000309,P001875,U000019,U000236,2020-11-26 00:00:00,170,170,0.0,已完成,宿舍楼下,银行卡
T000310,P004691,U000193,U000597,2023-10-18 00:00:00,200,200,0.0,退款中,教学楼,微信
T000311,P001307,U001285,U002687,2020-11-24 00:00:00,350,320,8.57,已完成,教学楼,支付宝
T000312,P000455,U000450,U000509,2022-03-31 00:00:00,280,270,3.57,已完成,食堂,支付宝
T000313,P004323,U002963,U001655,2022-03-09 00:00:00,190,180,5.26,已取消,教学楼,支付宝
T000314,P003647,U000063,U001785,2023-09-16 00:00:00,130,120,7.69,已完成,图书馆门口,银行卡
T000315,P007200,U000395,U002259,2021-06-08 00:00:00,380,370,2.63,已完成,图书馆门口,银行卡
T000316,P001086,U002453,U002996,2021-01-11 00:00:00,20,20,0.0,已完成,宿舍楼下,支付宝
T000317,P006247,U000664,U000622,2023-04-09 00:00:00,300,270,10.0,已完成,体育馆,微信
T000318,P004845,U002825,U000631,2021-11-24 00:00:00,130,130,0.0,已完成,图书馆门口,银行卡
T000319,P007822,U000525,U001099,2023-12-10 00:00:00,30,30,0.0,已完成,校门口,微信
T000320,P000586,U001300,U002256,2024-02-13 00:00:00,140,130,7.14,已完成,食堂,微信
T000321,P001855,U001483,U002582,2022-04-20 00:00:00,160,150,6.25,已完成,快递站,支付宝
T000322,P007227,U000935,U002274,2021-07-15 00:00:00,90,80,11.11,已取消,校门口,现金
T000323,P007727,U000166,U001172,2023-01-25 00:00:00,1830,1760,3.83,已完成,快递站,现金
T000324,P000533,U002753,U002531,2021-07-11 00:00:00,160,160,0.0,已取消,教学楼,现金
T000325,P004459,U002802,U001066,2021-04-10 00:00:00,60,60,0.0,退款中,食堂,微信
T000326,P003129,U001187,U002172,2022-12-13 00:00:00,240,230,4.17,已完成,快递站,现金
T000327,P000238,U001647,U001211,2024-01-13 00:00:00,140,130,7.14,已完成,宿舍楼下,现金
T000328,P005430,U000642,U002222,2023-08-12 00:00:00,90,80,11.11,已完成,食堂,现金
T000329,P001514,U000682,U000143,2023-10-07 00:00:00,130,130,0.0,已完成,图书馆门口,微信
T000330,P001180,U001282,U002520,2023-06-21 00:00:00,280,270,3.57,退款中,快递站,支付宝
T000331,P007359,U002393,U002852,2022-04-12 00:00:00,150,140,6.67,已完成,校门口,支付宝
T000332,P000465,U000181,U001077,2023-06-27 00:00:00,630,620,1.59,已完成,体育馆,支付宝
T000333,P005829,U001665,U001123,2022-02-25 00:00:00,2650,2580,2.64,退款中,体育馆,支付宝
T000334,P003712,U002794,U001097,2021-02-06 00:00:00,140,140,0.0,已取消,校门口,现金
T000335,P003697,U002784,U002098,2021-11-12 00:00:00,170,170,0.0,退款中,体育馆,现金
T000336,P002726,U002648,U000952,2024-06-24 00:00:00,290,290,0.0,已完成,图书馆门口,现金
T000337,P000106,U002200,U002424,2020-12-24 00:00:00,100,100,0.0,已完成,宿舍楼下,现金
T000338,P004007,U002210,U001907,2020-10-20 00:00:00,200,200,0.0,已完成,食堂,现金
T000339,P004010,U000302,U001842,2022-12-19 00:00:00,160,150,6.25,已完成,宿舍楼下,现金
T000340,P003268,U002987,U001488,2023-10-11 00:00:00,60,60,0.0,已完成,校门口,微信
T000341,P006989,U002605,U001585,2023-01-19 00:00:00,340,330,2.94,已完成,快递站,银行卡
T000342,P002526,U000576,U002480,2023-08-27 00:00:00,160,150,6.25,已完成,食堂,现金
T000343,P002938,U002621,U002632,2022-06-04 00:00:00,90,90,0.0,已完成,食堂,银行卡
T000344,P006946,U000695,U002056,2020-09-11 00:00:00,370,370,0.0,已完成,图书馆门口,支付宝
T000345,P007444,U000139,U001231,2021-09-24 00:00:00,140,140,0.0,已完成,宿舍楼下,银行卡
T000346,P005551,U002298,U000704,2023-09-01 00:00:00,120,120,0.0,已完成,校门口,支付宝
T000347,P004113,U001637,U002805,2022-08-22 00:00:00,190,180,5.26,已完成,快递站,支付宝
T000348,P003656,U002280,U002205,2021-09-26 00:00:00,200,190,5.0,已完成,线上交易,银行卡
T000349,P004618,U000343,U000283,2023-03-06 00:00:00,50,50,0.0,已完成,快递站,支付宝
T000350,P003613,U001657,U000606,2023-01-02 00:00:00,2830,2710,4.24,已完成,快递站,银行卡
T000351,P000304,U000267,U000588,2022-12-15 00:00:00,420,390,7.14,已完成,教学楼,现金
T000352,P007683,U002416,U001268,2021-03-08 00:00:00,1430,1320,7.69,已取消,教学楼,银行卡
T000353,P004290,U000742,U000237,2021-01-03 00:00:00,190,190,0.0,已完成,宿舍楼下,支付宝
T000354,P005865,U000185,U002590,2022-10-30 00:00:00,2730,2480,9.16,已完成,食堂,微信
T000355,P007854,U001970,U000426,2021-04-18 00:00:00,170,150,11.76,退款中,校门口,微信
T000356,P003084,U002689,U000958,2023-02-01 00:00:00,600,600,0.0,已完成,校门口,现金
T000357,P004662,U000463,U002632,2023-12-05 00:00:00,20,20,0.0,已完成,快递站,银行卡
T000358,P000344,U001031,U000566,2024-04-23 00:00:00,160,160,0.0,已完成,体育馆,现金
T000359,P000024,U002893,U000129,2023-05-16 00:00:00,280,280,0.0,已完成,校门口,支付宝
T000360,P001014,U000549,U000366,2020-10-13 00:00:00,150,150,0.0,已完成,食堂,微信
T000361,P000588,U002402,U001873,2024-05-06 00:00:00,1320,1300,1.52,已完成,食堂,支付宝
T000362,P001106,U001969,U001942,2023-09-21 00:00:00,1210,1170,3.31,已完成,图书馆门口,微信
T000363,P002413,U002440,U001935,2022-09-21 00:00:00,5820,5330,8.42,已完成,线上交易,现金
T000364,P002794,U001573,U000491,2021-09-17 00:00:00,120,120,0.0,已取消,食堂,银行卡
T000365,P004201,U002451,U000033,2022-02-24 00:00:00,140,140,0.0,已完成,快递站,现金
T000366,P000738,U000204,U002489,2021-01-20 00:00:00,120,110,8.33,已完成,线上交易,支付宝
T000367,P005583,U000611,U001538,2023-12-16 00:00:00,270,260,3.7,退款中,教学楼,银行卡
T000368,P004114,U001394,U000302,2021-02-23 00:00:00,230,220,4.35,已完成,线上交易,现金
T000369,P007543,U002880,U001086,2022-03-21 00:00:00,40,40,0.0,已取消,图书馆门口,微信
T000370,P004213,U000412,U002114,2021-09-05 00:00:00,80,80,0.0,已完成,教学楼,支付宝
T000371,P004980,U000895,U002428,2023-07-02 00:00:00,190,180,5.26,已完成,体育馆,银行卡
T000372,P004313,U000254,U002502,2020-12-04 00:00:00,310,290,6.45,已完成,线上交易,微信
T000373,P007586,U000097,U000001,2021-06-28 00:00:00,140,140,0.0,已完成,教学楼,支付宝
T000374,P005599,U000641,U000062,2021-01-12 00:00:00,200,200,0.0,已完成,快递站,银行卡
T000375,P000901,U002211,U000925,2021-11-21 00:00:00,380,340,10.53,已完成,食堂,支付宝
T000376,P006770,U000020,U000339,2024-06-24 00:00:00,290,260,10.34,已完成,宿舍楼下,银行卡
T000377,P000432,U001940,U001285,2023-08-01 00:00:00,200,200,0.0,已完成,体育馆,银行卡
T000378,P000310,U002026,U002008,2024-06-27 00:00:00,60,60,0.0,退款中,体育馆,支付宝
T000379,P002066,U002217,U000251,2024-06-17 00:00:00,110,110,0.0,已完成,教学楼,银行卡
T000380,P005040,U000062,U001169,2021-12-12 00:00:00,280,280,0.0,已完成,线上交易,微信
T000381,P001779,U002267,U002027,2020-12-21 00:00:00,70,60,14.29,已完成,图书馆门口,现金
T000382,P003282,U001481,U001099,2021-04-08 00:00:00,190,190,0.0,已完成,校门口,支付宝
T000383,P004521,U001066,U002755,2023-12-22 00:00:00,300,290,3.33,已完成,图书馆门口,银行卡
T000384,P001631,U002091,U001939,2024-01-15 00:00:00,210,210,0.0,已完成,宿舍楼下,银行卡
T000385,P003449,U002430,U002865,2022-06-01 00:00:00,150,140,6.67,已完成,宿舍楼下,现金
T000386,P001481,U000867,U002101,2022-11-23 00:00:00,310,280,9.68,已完成,教学楼,现金
T000387,P004526,U000641,U002275,2022-10-14 00:00:00,280,270,3.57,已完成,图书馆门口,支付宝
T000388,P003150,U002666,U001369,2022-12-26 00:00:00,450,440,2.22,退款中,体育馆,银行卡
T000389,P006928,U001183,U000754,2020-10-28 00:00:00,40,40,0.0,已完成,食堂,微信
T000390,P000407,U001973,U002771,2023-03-11 00:00:00,1220,1200,1.64,已完成,校门口,支付宝
T000391,P000822,U001666,U001358,2021-11-16 00:00:00,130,130,0.0,已完成,宿舍楼下,银行卡
T000392,P004995,U002088,U002968,2020-11-19 00:00:00,50,50,0.0,已完成,线上交易,微信
T000393,P000757,U001896,U000070,2023-08-14 00:00:00,90,90,0.0,已完成,食堂,微信
T000394,P000663,U002745,U002300,2024-05-14 00:00:00,90,80,11.11,已完成,食堂,现金
T000395,P004747,U000354,U000258,2022-07-18 00:00:00,150,150,0.0,已完成,图书馆门口,现金
T000396,P002547,U001959,U001515,2020-12-14 00:00:00,190,190,0.0,退款中,食堂,现金
T000397,P006390,U000199,U000785,2021-07-25 00:00:00,20,20,0.0,已完成,快递站,微信
T000398,P006875,U001961,U000387,2021-06-13 00:00:00,80,80,0.0,已完成,宿舍楼下,银行卡
T000399,P002952,U000125,U000445,2023-02-04 00:00:00,220,210,4.55,已完成,快递站,支付宝
T000400,P007830,U000965,U001223,2023-02-06 00:00:00,40,40,0.0,退款中,图书馆门口,支付宝
T000401,P002107,U000185,U001464,2024-06-19 00:00:00,120,120,0.0,已完成,快递站,银行卡
T000402,P002650,U002204,U002807,2024-02-21 00:00:00,90,90,0.0,已完成,宿舍楼下,微信
T000403,P000124,U001796,U000488,2022-02-02 00:00:00,240,240,0.0,退款中,宿舍楼下,支付宝
T000404,P003856,U001861,U002893,2023-05-10 00:00:00,420,380,9.52,已取消,线上交易,银行卡
T000405,P000086,U000662,U000254,2023-04-29 00:00:00,220,220,0.0,已完成,快递站,现金
T000406,P006929,U001914,U000025,2021-12-31 00:00:00,110,100,9.09,已完成,教学楼,微信
T000407,P000333,U001530,U002551,2023-11-18 00:00:00,240,240,0.0,已取消,图书馆门口,现金
T000408,P003818,U001058,U001497,2022-01-15 00:00:00,250,230,8.0,已完成,宿舍楼下,微信
T000409,P001719,U000246,U000809,2022-02-19 00:00:00,110,100,9.09,已取消,教学楼,现金
T000410,P005410,U001423,U002878,2021-08-29 00:00:00,140,130,7.14,已完成,图书馆门口,支付宝
T000411,P004148,U000527,U000284,2024-02-28 00:00:00,180,170,5.56,已完成,教学楼,银行卡
T000412,P002728,U001766,U002028,2022-11-28 00:00:00,1580,1530,3.16,已完成,校门口,现金
T000413,P000246,U000455,U002344,2024-06-30 00:00:00,4100,3700,9.76,已完成,食堂,现金
T000414,P006880,U001511,U000899,2021-08-31 00:00:00,120,110,8.33,退款中,图书馆门口,银行卡
T000415,P007766,U002648,U000008,2023-05-09 00:00:00,240,230,4.17,已取消,宿舍楼下,微信
T000416,P000570,U001446,U000716,2024-02-28 00:00:00,220,210,4.55,已完成,教学楼,银行卡
T000417,P000472,U000940,U002253,2021-10-05 00:00:00,120,120,0.0,已取消,体育馆,微信
T000418,P001033,U000549,U001582,2022-05-07 00:00:00,120,120,0.0,已完成,宿舍楼下,现金
T000419,P004266,U002634,U002976,2022-01-25 00:00:00,310,310,0.0,已完成,图书馆门口,银行卡
T000420,P006336,U002348,U001175,2022-10-15 00:00:00,80,80,0.0,已完成,宿舍楼下,银行卡
T000421,P000117,U001843,U001655,2022-06-22 00:00:00,100,100,0.0,已完成,线上交易,银行卡
T000422,P005048,U001373,U001241,2023-07-21 00:00:00,150,140,6.67,已完成,食堂,现金
T000423,P002505,U001001,U001131,2023-12-08 00:00:00,160,150,6.25,已完成,校门口,微信
T000424,P005382,U002565,U000085,2023-08-13 00:00:00,110,110,0.0,已取消,线上交易,银行卡
T000425,P006630,U000360,U000694,2022-08-18 00:00:00,60,60,0.0,已完成,图书馆门口,微信
T000426,P000257,U002937,U002998,2021-02-13 00:00:00,2160,2110,2.31,已完成,快递站,微信
T000427,P006854,U001159,U002022,2022-04-02 00:00:00,1650,1570,4.85,已完成,宿舍楼下,银行卡
T000428,P005301,U001366,U000880,2022-04-03 00:00:00,140,140,0.0,已取消,宿舍楼下,现金
T000429,P007031,U002978,U000020,2022-08-09 00:00:00,40,40,0.0,退款中,校门口,银行卡
T000430,P003668,U002205,U001953,2024-04-18 00:00:00,140,140,0.0,已完成,宿舍楼下,支付宝
T000431,P002917,U002179,U001858,2021-07-30 00:00:00,200,180,10.0,已完成,教学楼,银行卡
T000432,P006993,U002875,U001546,2022-08-18 00:00:00,150,140,6.67,已完成,宿舍楼下,银行卡
T000433,P003799,U000006,U001260,2021-05-06 00:00:00,310,300,3.23,退款中,线上交易,银行卡
T000434,P007874,U000240,U002894,2020-12-17 00:00:00,2030,1980,2.46,已完成,图书馆门口,支付宝
T000435,P007702,U001825,U002323,2020-11-25 00:00:00,130,120,7.69,已完成,教学楼,微信
T000436,P001333,U001920,U002644,2021-11-18 00:00:00,230,210,8.7,已完成,图书馆门口,支付宝
T000437,P006797,U001335,U001263,2023-03-24 00:00:00,230,220,4.35,已完成,食堂,现金
T000438,P005192,U001723,U002462,2021-04-09 00:00:00,2700,2530,6.3,已完成,图书馆门口,银行卡
T000439,P000448,U002852,U001744,2020-10-18 00:00:00,190,190,0.0,已完成,线上交易,现金
T000440,P007183,U002113,U002245,2021-12-12 00:00:00,100,90,10.0,已完成,校门口,微信
T000441,P001687,U002596,U002912,2023-08-22 00:00:00,240,220,8.33,已完成,线上交易,支付宝
T000442,P003751,U000619,U000807,2022-08-01 00:00:00,80,80,0.0,退款中,教学楼,银行卡
T000443,P006188,U001874,U002885,2023-04-28 00:00:00,230,210,8.7,已完成,线上交易,微信
T000444,P000882,U000654,U000788,2021-11-30 00:00:00,250,230,8.0,已完成,教学楼,微信
T000445,P004144,U001483,U002814,2023-07-31 00:00:00,80,80,0.0,已完成,体育馆,银行卡
T000446,P004409,U002288,U001401,2024-05-29 00:00:00,60,50,16.67,已完成,食堂,现金
T000447,P002565,U001732,U000928,2021-02-21 00:00:00,40,40,0.0,已完成,食堂,支付宝
T000448,P000510,U002619,U000685,2023-11-26 00:00:00,1540,1530,0.65,已完成,快递站,微信
T000449,P007492,U001161,U001812,2024-02-18 00:00:00,4550,4250,6.59,已取消,校门口,现金
T000450,P004951,U001822,U001979,2022-05-19 00:00:00,80,80,0.0,已完成,体育馆,微信
T000451,P006105,U001546,U000651,2022-12-07 00:00:00,410,380,7.32,已完成,线上交易,银行卡
T000452,P001375,U001425,U000212,2020-11-23 00:00:00,40,40,0.0,已完成,食堂,银行卡
T000453,P000676,U001814,U002107,2022-04-27 00:00:00,1010,1000,0.99,已完成,线上交易,微信
T000454,P005561,U001300,U000451,2021-03-12 00:00:00,90,90,0.0,已取消,教学楼,微信
T000455,P000553,U000726,U002229,2023-09-25 00:00:00,390,380,2.56,已完成,教学楼,支付宝
T000456,P003836,U000630,U000555,2021-08-22 00:00:00,180,160,11.11,退款中,线上交易,微信
T000457,P005187,U001316,U000422,2023-06-16 00:00:00,3940,3900,1.02,已完成,食堂,银行卡
T000458,P002385,U001105,U001627,2023-05-19 00:00:00,220,200,9.09,已完成,教学楼,银行卡
T000459,P003840,U000631,U001855,2023-12-03 00:00:00,270,250,7.41,退款中,快递站,现金
T000460,P001824,U002181,U001052,2024-06-25 00:00:00,280,270,3.57,已完成,教学楼,支付宝
T000461,P006801,U002283,U001344,2023-08-22 00:00:00,240,240,0.0,已完成,线上交易,银行卡
T000462,P004952,U001816,U000511,2021-05-22 00:00:00,350,350,0.0,退款中,快递站,现金
T000463,P000785,U000969,U000319,2023-06-05 00:00:00,360,340,5.56,已完成,线上交易,微信
T000464,P007875,U001354,U000066,2022-07-26 00:00:00,100,100,0.0,已完成,体育馆,现金
T000465,P002940,U000850,U001764,2022-12-27 00:00:00,280,280,0.0,已完成,校门口,支付宝
T000466,P002142,U000625,U001515,2022-08-05 00:00:00,1390,1310,5.76,已完成,图书馆门口,微信
T000467,P002033,U001658,U001417,2021-09-19 00:00:00,200,190,5.0,已完成,快递站,银行卡
T000468,P005077,U000238,U000869,2022-08-10 00:00:00,140,130,7.14,已取消,食堂,现金
T000469,P005218,U001724,U000776,2024-04-09 00:00:00,220,210,4.55,已完成,图书馆门口,银行卡
T000470,P000569,U000721,U001011,2022-08-10 00:00:00,40,40,0.0,已完成,校门口,微信
T000471,P002953,U002047,U002985,2021-02-24 00:00:00,140,130,7.14,已完成,图书馆门口,支付宝
T000472,P004887,U001635,U001754,2023-05-31 00:00:00,190,170,10.53,已完成,线上交易,微信
T000473,P001341,U001722,U002744,2021-07-25 00:00:00,170,170,0.0,已完成,线上交易,支付宝
T000474,P001457,U001350,U001026,2022-02-19 00:00:00,2320,2100,9.48,已取消,校门口,支付宝
T000475,P002108,U000857,U001224,2021-09-25 00:00:00,190,170,10.53,已完成,快递站,微信
T000476,P007037,U000780,U002823,2022-06-09 00:00:00,160,150,6.25,已完成,图书馆门口,支付宝
T000477,P005909,U002123,U002182,2021-08-12 00:00:00,190,190,0.0,已完成,图书馆门口,微信
T000478,P007744,U001703,U000951,2021-08-08 00:00:00,90,90,0.0,已完成,食堂,现金
T000479,P002411,U000062,U002570,2022-06-15 00:00:00,150,150,0.0,已完成,体育馆,支付宝
