user_id,username,university,enrollment_year,grade,register_date,credit_score,total_transactions,total_sales
U000408,user_57265,清华大学,2022,大三,2024-03-11,92,0,0
U000409,user_76535,中山大学,2018,研三,2023-01-17,90,0,0
U000410,user_15706,西安交通大学,2021,大四,2023-10-05,76,0,0
U000411,user_12128,南京大学,2018,研三,2022-07-14,75,0,0
U000412,user_96127,西安交通大学,2018,研三,2022-05-24,68,0,0
U000413,user_15811,南京大学,2022,大三,2023-08-13,71,0,0
U000414,user_99742,华中科技大学,2023,大二,2024-05-03,100,0,0
U000415,user_33891,同济大学,2019,研二,2020-01-08,89,0,0
U000416,user_14847,浙江大学,2019,研二,2019-11-29,72,0,0
U000417,user_15492,南京大学,2020,研一,2023-07-23,85,0,0
U000418,user_81176,华中科技大学,2020,研一,2020-11-14,72,0,0
U000419,user_47501,南京大学,2018,研三,2022-05-22,77,0,0
U000420,user_26315,同济大学,2020,研一,2023-02-12,85,0,0
U000421,user_67637,天津大学,2021,大四,2023-07-27,71,0,0
U000422,user_75038,哈尔滨工业大学,2021,大四,2023-09-23,93,0,0
U000423,user_44959,同济大学,2018,研三,2023-06-05,65,0,0
U000424,user_66440,四川大学,2019,研二,2022-09-22,78,0,0
U000425,user_52101,清华大学,2018,研三,2022-05-06,78,0,0
U000426,user_50173,华中科技大学,2022,大三,2023-11-11,70,0,0
U000427,user_68183,南京大学,2021,大四,2021-11-26,82,0,0
U000428,user_90589,武汉大学,2020,研一,2024-04-02,63,0,0
U000429,user_19835,西安交通大学,2023,大二,2024-03-26,83,0,0
U000430,user_77251,同济大学,2023,大二,2023-11-21,61,0,0
U000431,user_28714,东南大学,2022,大三,2023-11-23,62,0,0
U000432,user_26545,清华大学,2019,研二,2024-01-12,83,0,0
U000433,user_57467,武汉大学,2022,大三,2022-10-04,98,0,0
U000434,user_30111,西安交通大学,2021,大四,2023-09-30,83,0,0
U000435,user_68188,同济大学,2018,研三,2020-03-17,93,0,0
U000436,user_58096,武汉大学,2020,研一,2024-04-23,77,0,0
U000437,user_42717,清华大学,2018,研三,2020-10-02,91,0,0
U000438,user_77861,武汉大学,2022,大三,2022-12-30,76,0,0
U000439,user_44116,哈尔滨工业大学,2021,大四,2022-11-14,99,0,0
U000440,user_47431,哈尔滨工业大学,2021,大四,2022-10-15,67,0,0
U000441,user_27790,东南大学,2018,研三,2023-09-26,71,0,0
U000442,user_68341,清华大学,2023,大二,2024-02-11,82,0,0
U000443,user_18511,中山大学,2022,大三,2023-06-25,79,0,0
U000444,user_30644,哈尔滨工业大学,2023,大二,2023-11-29,83,0,0
U000445,user_76683,上海交通大学,2018,研三,2020-12-02,68,0,0
U000446,user_41029,同济大学,2021,大四,2021-10-24,83,0,0
U000447,user_82616,四川大学,2020,研一,2023-04-16,95,0,0
U000448,user_27009,四川大学,2018,研三,2019-05-28,79,0,0
U000449,user_62187,哈尔滨工业大学,2023,大二,2024-05-03,93,0,0
U000450,user_63843,同济大学,2021,大四,2022-01-30,68,0,0
U000451,user_51553,西安交通大学,2018,研三,2023-09-18,89,0,0
U000452,user_99143,中山大学,2020,研一,2021-05-21,95,0,0
U000453,user_93859,四川大学,2019,研二,2023-12-21,68,0,0
U000454,user_66704,中山大学,2018,研三,2020-01-22,93,0,0
U000455,user_30056,浙江大学,2019,研二,2020-07-28,80,0,0
U000456,user_39552,南京大学,2022,大三,2023-06-18,65,0,0
U000457,user_42847,上海交通大学,2023,大二,2024-06-09,77,0,0
U000458,user_26406,西安交通大学,2020,研一,2024-02-11,94,0,0
U000459,user_22245,中山大学,2023,大二,2023-11-26,97,0,0
U000460,user_86106,复旦大学,2019,研二,2023-05-12,99,0,0
U000461,user_89316,南京大学,2022,大三,2022-10-13,61,0,0
U000462,user_20646,北京大学,2023,大二,2024-06-22,76,0,0
U000463,user_95344,上海交通大学,2022,大三,2023-11-01,99,0,0
U000464,user_93753,北京大学,2021,大四,2023-04-17,79,0,0
U000465,user_73300,上海交通大学,2023,大二,2024-03-26,79,0,0
U000466,user_69446,清华大学,2023,大二,2023-10-01,70,0,0
U000467,user_67619,武汉大学,2021,大四,2024-04-09,73,0,0
U000468,user_54589,四川大学,2019,研二,2021-06-02,80,0,0
U000469,user_55268,武汉大学,2019,研二,2023-12-06,83,0,0
U000470,user_77499,中山大学,2018,研三,2022-03-31,75,0,0
U000471,user_71141,清华大学,2020,研一,2023-03-10,75,0,0
U000472,user_28465,清华大学,2018,研三,2021-12-02,84,0,0
U000473,user_90658,武汉大学,2019,研二,2020-07-24,80,0,0
U000474,user_85718,哈尔滨工业大学,2020,研一,2021-09-24,70,0,0
U000475,user_75308,中山大学,2021,大四,2024-06-18,79,0,0
U000476,user_75191,北京大学,2018,研三,2023-01-28,92,0,0
U000477,user_69930,上海交通大学,2019,研二,2022-12-08,82,0,0
U000478,user_16377,北京大学,2020,研一,2023-06-11,98,0,0
U000479,user_95755,西安交通大学,2021,大四,2023-04-09,94,0,0
U000480,user_11071,东南大学,2018,研三,2023-07-02,68,0,0
U000481,user_44664,哈尔滨工业大学,2020,研一,2022-12-05,83,0,0
U000482,user_15930,武汉大学,2018,研三,2020-11-06,83,0,0
U000483,user_82512,浙江大学,2018,研三,2022-12-31,92,0,0
U000484,user_69028,同济大学,2022,大三,2023-06-14,99,0,0
U000485,user_99181,四川大学,2018,研三,2020-02-10,66,0,0
U000486,user_61629,南京大学,2020,研一,2023-10-18,83,0,0
U000487,user_28909,上海交通大学,2022,大三,2024-02-04,85,0,0
U000488,user_75546,北京大学,2018,研三,2019-02-07,68,0,0
U000489,user_53652,同济大学,2021,大四,2024-03-24,69,0,0
U000490,user_89463,天津大学,2022,大三,2023-01-22,80,0,0
U000491,user_90356,南京大学,2019,研二,2021-11-13,99,0,0
U000492,user_49221,四川大学,2020,研一,2023-07-06,92,0,0
U000493,user_79774,华中科技大学,2023,大二,2024-06-15,79,0,0
U000494,user_72245,东南大学,2018,研三,2022-10-18,81,0,0
U000495,user_98317,清华大学,2021,大四,2023-05-24,100,0,0
U000496,user_13492,四川大学,2021,大四,2023-02-26,97,0,0
U000497,user_85711,上海交通大学,2023,大二,2023-09-27,97,0,0
U000498,user_72973,复旦大学,2022,大三,2024-06-06,99,0,0
U000499,user_59832,复旦大学,2023,大二,2024-01-03,62,0,0
U000500,user_85047,哈尔滨工业大学,2018,研三,2020-10-21,61,0,0
U000501,user_67807,南京大学,2021,大四,2022-07-08,86,0,0
U000502,user_36724,武汉大学,2022,大三,2024-05-19,90,0,0
U000503,user_18163,哈尔滨工业大学,2019,研二,2022-07-29,73,0,0
U000504,user_83516,南京大学,2023,大二,2024-05-02,93,0,0
U000505,user_59391,南京大学,2019,研二,2022-03-30,94,0,0
U000506,user_54869,中山大学,2020,研一,2024-06-16,76,0,0
U000507,user_89963,华中科技大学,2019,研二,2021-01-17,77,0,0
U000508,user_83149,浙江大学,2019,研二,2021-05-02,78,0,0
U000509,user_37168,哈尔滨工业大学,2023,大二,2024-05-08,80,0,0
U000510,user_72888,南京大学,2022,大三,2023-06-08,78,0,0
U000511,user_25974,四川大学,2023,大二,2024-06-05,84,0,0
U000512,user_61712,东南大学,2020,研一,2021-06-27,78,0,0
U000513,user_15513,浙江大学,2023,大二,2023-10-11,82,0,0
U000514,user_67983,西安交通大学,2020,研一,2023-05-10,73,0,0
U000515,user_36485,东南大学,2022,大三,2023-06-05,95,0,0
U000516,user_45601,复旦大学,2018,研三,2021-05-08,75,0,0
U000517,user_16653,西安交通大学,2022,大三,2023-04-20,100,0,0
U000518,user_40518,北京大学,2018,研三,2023-04-20,81,0,0
U000519,user_71918,清华大学,2023,大二,2023-11-10,60,0,0
U000520,user_82135,天津大学,2019,研二,2021-12-12,90,0,0
U000521,user_72580,西安交通大学,2019,研二,2023-11-27,78,0,0
U000522,user_52096,浙江大学,2023,大二,2023-10-01,65,0,0
U000523,user_95498,四川大学,2019,研二,2022-08-31,62,0,0
U000524,user_32946,武汉大学,2019,研二,2019-11-14,85,0,0
U000525,user_74930,复旦大学,2023,大二,2024-01-27,62,0,0
U000526,user_11214,浙江大学,2022,大三,2024-05-10,66,0,0
U000527,user_53914,浙江大学,2021,大四,2024-06-08,68,0,0
U000528,user_76088,华中科技大学,2020,研一,2021-09-30,67,0,0
U000529,user_53343,复旦大学,2023,大二,2024-04-22,76,0,0
U000530,user_34405,北京大学,2023,大二,2024-02-20,78,0,0
U000531,user_84420,西安交通大学,2019,研二,2020-08-25,99,0,0
U000532,user_93719,天津大学,2021,大四,2024-01-24,92,0,0
U000533,user_52982,清华大学,2021,大四,2022-03-15,71,0,0
U000534,user_28430,华中科技大学,2020,研一,2022-01-22,60,0,0
U000535,user_44181,武汉大学,2019,研二,2022-03-03,77,0,0
U000536,user_53204,浙江大学,2022,大三,2024-04-09,60,0,0
U000537,user_44282,西安交通大学,2020,研一,2021-12-28,63,0,0
U000538,user_97528,清华大学,2021,大四,2023-05-22,70,0,0
U000539,user_63138,西安交通大学,2022,大三,2023-07-16,67,0,0
U000540,user_93717,天津大学,2020,研一,2022-09-23,99,0,0
U000541,user_38947,上海交通大学,2019,研二,2022-05-07,69,0,0
U000542,user_69634,哈尔滨工业大学,2022,大三,2023-09-18,86,0,0
U000543,user_81989,天津大学,2021,大四,2022-11-22,75,0,0
U000544,user_99173,同济大学,2022,大三,2022-11-23,93,0,0
U000545,user_68556,中山大学,2023,大二,2024-03-04,64,0,0
U000546,user_83946,清华大学,2018,研三,2024-05-02,72,0,0
U000547,user_85065,中山大学,2019,研二,2020-08-02,80,0,0
U000548,user_78202,华中科技大学,2018,研三,2020-12-20,97,0,0
U000549,user_74071,清华大学,2022,大三,2023-12-01,63,0,0
U000550,user_69432,复旦大学,2022,大三,2023-10-31,89,0,0
U000551,user_83912,北京大学,2022,大三,2023-12-18,79,0,0
U000552,user_12853,武汉大学,2020,研一,2020-09-07,73,0,0
U000553,user_85800,清华大学,2018,研三,2023-06-02,82,0,0
U000554,user_18357,中山大学,2018,研三,2019-06-10,90,0,0
U000555,user_14159,浙江大学,2021,大四,2022-09-04,68,0,0
U000556,user_94085,哈尔滨工业大学,2023,大二,2024-04-03,83,0,0
U000557,user_60132,华中科技大学,2021,大四,2023-10-10,65,0,0
U000558,user_99486,西安交通大学,2022,大三,2023-01-15,82,0,0
U000559,user_25549,复旦大学,2022,大三,2023-10-08,93,0,0
U000560,user_26691,哈尔滨工业大学,2019,研二,2024-05-06,60,0,0
U000561,user_12979,浙江大学,2021,大四,2024-01-17,94,0,0
U000562,user_59712,东南大学,2019,研二,2021-01-19,89,0,0
U000563,user_55371,复旦大学,2020,研一,2021-09-22,67,0,0
U000564,user_14222,同济大学,2023,大二,2024-04-02,99,0,0
U000565,user_12050,上海交通大学,2019,研二,2020-01-16,66,0,0
U000566,user_87849,北京大学,2021,大四,2021-12-09,75,0,0
U000567,user_15798,武汉大学,2021,大四,2022-12-24,94,0,0
U000568,user_38477,同济大学,2018,研三,2020-03-27,92,0,0
U000569,user_47914,上海交通大学,2023,大二,2024-06-21,80,0,0
U000570,user_85690,四川大学,2023,大二,2024-02-12,75,0,0
U000571,user_49552,天津大学,2019,研二,2023-05-15,93,0,0
U000572,user_38972,武汉大学,2020,研一,2022-03-18,63,0,0
U000573,user_82970,四川大学,2023,大二,2023-11-29,100,0,0
U000574,user_98965,武汉大学,2022,大三,2024-01-21,63,0,0
U000575,user_55143,西安交通大学,2023,大二,2024-03-14,93,0,0
U000576,user_51777,哈尔滨工业大学,2021,大四,2023-12-16,69,0,0
U000577,user_49306,武汉大学,2019,研二,2023-11-24,94,0,0
U000578,user_72065,上海交通大学,2019,研二,2021-05-08,69,0,0
U000579,user_70689,天津大学,2018,研三,2023-04-18,86,0,0
U000580,user_83044,中山大学,2019,研二,2021-11-04,75,0,0
U000581,user_43422,上海交通大学,2020,研一,2024-04-17,65,0,0
U000582,user_68954,东南大学,2020,研一,2021-03-09,94,0,0
U000583,user_34966,北京大学,2020,研一,2022-10-13,98,0,0
U000584,user_89026,北京大学,2018,研三,2020-10-10,97,0,0
U000585,user_98008,中山大学,2019,研二,2022-05-09,73,0,0
U000586,user_53642,浙江大学,2018,研三,2021-01-15,72,0,0
U000587,user_25376,哈尔滨工业大学,2021,大四,2023-01-10,98,0,0
U000588,user_36805,武汉大学,2019,研二,2022-10-05,80,0,0
U000589,user_47101,武汉大学,2021,大四,2023-09-06,79,0,0
U000590,user_44283,南京大学,2022,大三,2024-01-23,89,0,0
U000591,user_22924,同济大学,2023,大二,2024-04-28,80,0,0
U000592,user_36624,南京大学,2020,研一,2022-12-27,62,0,0
U000593,user_83731,东南大学,2019,研二,2023-10-28,69,0,0
U000594,user_12125,浙江大学,2022,大三,2024-04-21,97,0,0
U000595,user_64732,浙江大学,2019,研二,2020-10-06,81,0,0
U000596,user_40149,武汉大学,2022,大三,2023-05-10,91,0,0
U000597,user_82173,西安交通大学,2023,大二,2024-02-20,76,0,0
U000598,user_74044,哈尔滨工业大学,2023,大二,2024-05-09,89,0,0
U000599,user_32050,哈尔滨工业大学,2020,研一,2021-08-13,68,0,0
U000600,user_81636,华中科技大学,2019,研二,2022-09-15,63,0,0
U000601,user_78674,北京大学,2018,研三,2019-03-18,60,0,0
U000602,user_64053,复旦大学,2023,大二,2023-12-28,64,0,0
U000603,user_29795,北京大学,2019,研二,2022-07-02,89,0,0
U000604,user_58916,北京大学,2022,大三,2024-06-15,99,0,0
U000605,user_73334,西安交通大学,2021,大四,2021-10-03,60,0,0
U000606,user_79758,中山大学,2021,大四,2021-09-25,61,0,0
U000607,user_79391,哈尔滨工业大学,2020,研一,2023-09-03,78,0,0
U000608,user_12246,中山大学,2023,大二,2024-04-08,71,0,0
U000609,user_24026,天津大学,2018,研三,2020-05-02,75,0,0
U000610,user_35156,四川大学,2022,大三,2023-05-17,82,0,0
U000611,user_45038,同济大学,2021,大四,2022-02-09,83,0,0
U000612,user_63218,华中科技大学,2022,大三,2023-05-08,74,0,0
U000613,user_49318,西安交通大学,2018,研三,2019-01-08,65,0,0
U000614,user_63120,武汉大学,2021,大四,2024-05-02,63,0,0
U000615,user_93459,北京大学,2023,大二,2023-11-27,65,0,0
U000616,user_75517,东南大学,2021,大四,2023-07-11,96,0,0
U000617,user_22499,天津大学,2022,大三,2022-10-14,74,0,0
U000618,user_37710,天津大学,2023,大二,2024-06-17,90,0,0
U000619,user_45532,北京大学,2018,研三,2021-10-23,94,0,0
U000620,user_83860,西安交通大学,2018,研三,2020-09-04,80,0,0
U000621,user_12052,上海交通大学,2022,大三,2023-01-26,85,0,0
U000622,user_20084,浙江大学,2019,研二,2022-10-29,75,0,0
U000623,user_84277,东南大学,2021,大四,2023-07-12,84,0,0
U000624,user_28343,同济大学,2023,大二,2023-10-11,92,0,0
U000625,user_55332,北京大学,2018,研三,2023-07-27,74,0,0
U000626,user_19963,南京大学,2022,大三,2024-05-21,98,0,0
U000627,user_61996,同济大学,2020,研一,2020-10-31,100,0,0
U000628,user_45825,同济大学,2021,大四,2024-06-01,74,0,0
U000629,user_56636,中山大学,2021,大四,2024-02-02,71,0,0
U000630,user_99088,四川大学,2023,大二,2024-03-13,65,0,0
U000631,user_91083,浙江大学,2019,研二,2023-08-31,64,0,0
U000632,user_20752,浙江大学,2019,研二,2021-10-18,100,0,0
U000633,user_30221,哈尔滨工业大学,2021,大四,2023-06-11,83,0,0
U000634,user_23965,清华大学,2018,研三,2022-02-14,88,0,0
U000635,user_57175,同济大学,2020,研一,2021-03-29,68,0,0
U000636,user_21442,复旦大学,2021,大四,2024-03-08,95,0,0
U000637,user_82710,中山大学,2021,大四,2022-03-31,61,0,0
U000638,user_21746,南京大学,2022,大三,2022-12-05,98,0,0
U000639,user_88386,同济大学,2020,研一,2022-10-29,60,0,0
U000640,user_48253,武汉大学,2021,大四,2022-02-21,95,0,0
U000641,user_41816,四川大学,2022,大三,2023-02-21,84,0,0
U000642,user_32216,复旦大学,2020,研一,2022-05-10,77,0,0
U000643,user_74634,复旦大学,2018,研三,2020-07-16,87,0,0
U000644,user_46170,武汉大学,2020,研一,2023-05-20,64,0,0
U000645,user_57333,浙江大学,2019,研二,2023-09-16,100,0,0
U000646,user_74985,四川大学,2022,大三,2023-03-20,89,0,0
U000647,user_24021,复旦大学,2020,研一,2020-09-14,85,0,0
U000648,user_53544,东南大学,2022,大三,2023-09-25,81,0,0
U000649,user_67700,南京大学,2021,大四,2022-06-06,79,0,0
U000650,user_52030,四川大学,2023,大二,2023-12-12,90,0,0
U000651,user_51180,复旦大学,2021,大四,2023-06-16,78,0,0
U000652,user_92955,华中科技大学,2022,大三,2023-05-07,80,0,0
U000653,user_59290,浙江大学,2021,大四,2023-09-18,67,0,0
U000654,user_83905,上海交通大学,2022,大三,2024-03-12,71,0,0
U000655,user_99353,同济大学,2022,大三,2022-09-28,89,0,0
U000656,user_37479,华中科技大学,2020,研一,2021-01-20,86,0,0
U000657,user_98208,华中科技大学,2019,研二,2023-03-21,79,0,0
U000658,user_41722,浙江大学,2023,大二,2023-11-18,87,0,0
U000659,user_59412,清华大学,2021,大四,2024-05-09,97,0,0
U000660,user_62534,中山大学,2022,大三,2023-11-03,94,0,0
U000661,user_14818,同济大学,2020,研一,2023-09-05,98,0,0
U000662,user_93647,天津大学,2018,研三,2019-11-22,75,0,0
U000663,user_96193,西安交通大学,2020,研一,2021-08-07,99,0,0
U000664,user_15806,四川大学,2023,大二,2024-03-23,81,0,0
U000665,user_66420,清华大学,2018,研三,2019-10-09,76,0,0
U000666,user_39098,中山大学,2023,大二,2024-05-23,95,0,0
U000667,user_86089,哈尔滨工业大学,2022,大三,2023-04-15,88,0,0
U000668,user_59036,武汉大学,2021,大四,2024-06-21,69,0,0
U000669,user_55215,北京大学,2021,大四,2022-04-03,78,0,0
U000670,user_64522,天津大学,2018,研三,2019-12-20,69,0,0
U000671,user_55656,浙江大学,2020,研一,2023-03-22,73,0,0
U000672,user_78303,华中科技大学,2020,研一,2023-05-04,66,0,0
U000673,user_67431,哈尔滨工业大学,2023,大二,2024-04-19,80,0,0
U000674,user_18804,浙江大学,2018,研三,2019-12-16,61,0,0
U000675,user_54967,西安交通大学,2018,研三,2020-07-05,75,0,0
U000676,user_77632,复旦大学,2022,大三,2023-02-11,81,0,0
U000677,user_83380,武汉大学,2021,大四,2022-12-19,85,0,0
U000678,user_92543,复旦大学,2019,研二,2023-04-04,87,0,0
U000679,user_61849,北京大学,2023,大二,2023-12-11,88,0,0
U000680,user_87621,武汉大学,2021,大四,2021-09-10,73,0,0
U000681,user_36972,浙江大学,2023,大二,2023-10-03,96,0,0
U000682,user_23336,同济大学,2022,大三,2023-03-11,83,0,0
U000683,user_52727,上海交通大学,2021,大四,2022-04-22,76,0,0
U000684,user_97910,东南大学,2021,大四,2023-06-04,98,0,0
U000685,user_60939,四川大学,2021,大四,2022-04-22,82,0,0
U000686,user_56135,东南大学,2021,大四,2022-08-20,79,0,0
U000687,user_90541,四川大学,2018,研三,2020-03-02,80,0,0
U000688,user_25448,上海交通大学,2020,研一,2021-04-28,71,0,0
U000689,user_58929,哈尔滨工业大学,2019,研二,2022-07-13,84,0,0
U000690,user_64819,四川大学,2019,研二,2022-11-21,84,0,0
U000691,user_65448,复旦大学,2021,大四,2022-08-21,95,0,0
U000692,user_31871,华中科技大学,2020,研一,2021-06-15,71,0,0
U000693,user_51232,东南大学,2021,大四,2021-12-19,82,0,0
U000694,user_11256,华中科技大学,2019,研二,2020-10-04,84,0,0
U000695,user_83607,中山大学,2023,大二,2024-05-11,86,0,0
U000696,user_99744,华中科技大学,2021,大四,2024-02-27,91,0,0
U000697,user_31922,清华大学,2022,大三,2022-10-02,74,0,0
U000698,user_48284,北京大学,2020,研一,2021-12-05,94,0,0
U000699,user_47836,复旦大学,2021,大四,2024-06-11,95,0,0
U000700,user_76952,清华大学,2022,大三,2022-12-26,77,0,0
U000701,user_81186,东南大学,2020,研一,2023-09-16,62,0,0
U000702,user_67850,中山大学,2019,研二,2022-01-18,66,0,0
